"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1",340.860072445708,3.71283711778682e-08,0.089495985831435,-3.41060513164848e-13,1,1
"2",434.630381098289,-0.626725932124568,0.903578208141325,0.481589391572243,0.487703268257134,0.631145405979821
"3",96.6346866096947,-0.270542364742405,0.679379229145686,0.161839169900134,0.687468851953258,0.772222860258937
"4",58.668031943427,0.0929213902404472,0.832763849214997,0.0238257975649958,0.877328986414228,0.89773198609828
"5",28.8567637077601,-1.81980038704563,0.976754468329302,3.25923176256811,0.0710223927931888,0.156249264145015
"6",104.962496718292,-0.571179851293122,0.786785437402278,0.524386870243461,0.468976343441383,0.625301791255177
"7",21.7343061058731,0.431767931937759,0.920660436627885,0.194478000760057,0.659215458798159,0.772222860258937
"8",10.3886367143182,0.788288544278999,0.766380572117871,1.17864691334302,0.277631629318236,0.407193056333413
"9",8.23876827433692,-6.85023771209123,0.977886178911551,38.8676081441781,4.53544333173621e-10,9.97797532981966e-09
"10",13.5783556756109,-1.21824646424483,0.929897462908343,1.85725748919521,0.172941659290293,0.29267050033742
"11",9.7049617803648,1.63956096782493,0.952550754548017,3.06676782800838,0.0799082016404365,0.16742670819901
"12",7.9400729471159,-6.73310625458608,0.961905079041453,39.4799411815203,3.31446581167129e-10,9.97797532981966e-09
"13",8.55812064771796,-0.50781904518257,0.720621359279805,1.20618243506578,0.272089500913362,0.407193056333413
"14",9.06441490542807,0.879865678818675,0.91573721303364,1.04788356601654,0.305995024589231,0.420743158810192
"15",19.6268422529033,1.51055425480075,0.770234816505033,3.76843652750159,0.0522284305323753,0.127669496856917
"16",13.4332836377309,-0.257597517497629,0.672005285935832,0.146378207677515,0.702020782053579,0.772222860258937
"17",4.7108788762997,-0.0594388992788523,0.846908496531966,1.77703425634778,0.18251392477526,0.297430099633757
"18",12.4578128191215,-0.192279425442845,0.813669916551876,0.171277963766272,0.678978529434347,0.772222860258937
"19",19.5176654872717,-1.33143411813109,0.654786388448229,4.06602829664723,0.0437540375625297,0.120323603296957
"20",3.91874982845506,-5.7317258673263,1.0645079151498,26.0075825256953,3.40079054964987e-07,2.99269568369189e-06
"21",1.33065746030566,-4.66562773920721,1.12856982813567,17.1519061111871,3.45062970486066e-05,0.000168697452237632
"22",9.83336558402535,-1.13837874076826,0.724147135857061,2.57512803514572,0.108555317959228,0.199018082925251
"23",9.9087273435306,-0.118430508583091,0.863216641174353,0.402726356664061,0.525684601143077,0.660860641437012
"24",10.3202968574333,-1.24747154347099,0.741733198394204,2.82115350190759,0.0930295260586817,0.186059052117363
"25",14.5989528524501,0.17608853283038,0.907125269893897,0.0698296738940485,0.791584936157295,0.82927945692669
"26",4.72791651511629,-0.327297491033806,0.856790362917519,0.371618828217265,0.542123187720458,0.662595007213893
"27",4.25690960868568,-6.04799031703867,1.06089392786597,27.6285673340544,1.46991753477597e-07,2.15587905100475e-06
"28",4.38026260473497,-5.48296855145651,1.06168096218551,26.0938193263546,3.2522340907393e-07,2.99269568369189e-06
"29",6.61381679774437,-1.44197134907388,0.712531422484839,3.81207695436751,0.0508843171387408,0.127669496856917
"30",4.03091768886905,-0.345821540886849,0.810323825958679,0.102104470100869,0.749318655784569,0.80414685011027
"31",3.65550418845427,-5.56814756882921,1.11500411602583,22.8963928092359,1.70972405755117e-06,1.25379764220419e-05
"32",2.18909420814431,-0.700823593796698,0.791122292857732,1.25161547905478,0.263244153716294,0.407193056333413
"33",2.84169714379439,-5.07940224354553,1.07011546014051,22.4647331458279,2.14037435265089e-06,1.34537816452341e-05
"34",8.89458623484763,-1.60769843709383,1.00965225776225,2.37467373003594,0.123317360082377,0.217038553744984
"35",9.45189689622556,-0.938464055658668,0.959065265406857,1.10816540475523,0.292481096752434,0.415134459906681
"36",0.472121701659378,-3.33790235505768,1.1787821956643,8.67402443338653,0.00322777597288065,0.0101444387719106
"37",5.61417024815047,5.03560708322245,1.02479077718531,21.4213511409494,3.68643097692654e-06,2.0275370373096e-05
"38",3.43175230009094,4.22610797464962,1.13384972194367,13.7512046894248,0.000208686938709503,0.000918222530321813
"39",2.01375646142846,3.51594247048135,1.11990334133246,11.0338040497183,0.000894653737781405,0.00328039703853182
"40",2.32161127865048,3.19582211706256,1.14540276541871,10.279992903092,0.00134480464174408,0.00455164647974919
"41",3.66600575056534,4.27311225583692,1.15176974343675,13.4988871582811,0.000238704974285884,0.000954819897143536
"42",0.416744534621318,1.67520551302836,1.25959245152924,2.690180737342,0.1009683608094,0.193156864157112
"43",0.526541766262865,1.81985353273521,1.19304985510075,3.4699951884821,0.0624914924539743,0.14471714041973
"44",1.34972429292313,2.13180384212584,1.15323538652229,6.69626519582762,0.00966150828643275,0.0283404243068694
